Export Country/Territory,Import Country/Territory,Trade_Value
Brazil,"Bonaire, Saint Eustatius and Saba",2147075.27
Brazil,Bosnia and Herzegovina,35331229.96
Brazil,Botswana,40679.17
Brazil,British Virgin Islands,3977458.09
Brazil,Brunei,4237896.03
Brazil,Bulgaria,174638178.03
Brazil,Burkina Faso,100596.40000000001
Brazil,Burundi,704.7
Brazil,Cambodia,1231540.63
Brazil,Cameroon,8693498.12
Brazil,Canada,201109338.05
Brazil,Cape Verde,33380866.32
Brazil,Cayman Islands,5882990.89
Brazil,Central African Republic,974759.48
Brazil,Chad,516659.19
Brazil,Chile,1880756628.82
Brazil,China (mainland),13966164908.8
Brazil,Cocos (Keeling) Islands,527.0699999999999
Brazil,Colombia,1061694.11
Brazil,Comoros,18001762.42
Brazil,"Congo, D.R.",119438625.32
Brazil,"Congo, Republic of the",69243936.65
Brazil,Cook Islands,128462.58
Brazil,Croatia,60514974.85
Brazil,Cuba,372230296.52
Brazil,Curacao,23102109.66
Brazil,Cyprus,27882462.52
Brazil,Czechia,11047304.790000001
Brazil,Côte d'Ivoire,46477251.22
Brazil,Denmark,34459231.58
Brazil,Djibouti,1418316.72
Brazil,Dominica,4308801.09
Brazil,Dominican Republic,398803.27
Brazil,East Timor,24853270.31
Brazil,Ecuador,34519164.54
Brazil,Egypt,7593339283.47
Brazil,El Salvador,7931.97
Brazil,Equatorial Guinea,53048031.53
Brazil,Eritrea,225.57
Brazil,Estonia,1689943.11
Brazil,Eswatini,1953.18
Brazil,Ethiopia,57292.81
Brazil,Falkland Islands,68083.61
Brazil,Finland,32946841.65
Brazil,France,555643232.92
Brazil,French Guiana,827509.1799999999
Brazil,French Polynesia,1454111.16
Brazil,Gabon,171259001.79
Brazil,"Gambia, The",72112600.74
Brazil,Gaza Strip,239379299.85999998
Brazil,Georgia,409195029.98
Brazil,Germany,3723800002.84
Brazil,Ghana,170578809.59
Brazil,Gibraltar,363564.13
Brazil,Greece,62244589.46
Brazil,Grenada,10313465.03
Brazil,Guadeloupe,1804837.6600000001
Brazil,Guam,2826504.49
Brazil,Guatemala,63190.4
Brazil,Guinea,37162925.39
Brazil,Guinea-Bissau,1842749.67
Brazil,Guyana,41479840.22
Brazil,Haiti,89642275.37
Brazil,Honduras,1245428.02
Brazil,Hong Kong SAR,11586302308.7
Brazil,Hungary,2622663.41
Brazil,Iceland,227156.9
Brazil,India,603594.46
Brazil,Indonesia,154573917.77
Brazil,Iran,4938828758.54
Brazil,Iraq,210768273.46
Brazil,Ireland,215671744.6
Brazil,Israel,1526072491.2
Brazil,Italy,3511078600.68
Brazil,Jamaica,153441923.1
Brazil,Japan,541308444.72
Brazil,Jordan,331712414.03
Brazil,Kazakhstan,155737685.33
Brazil,Kenya,17112928.23
Brazil,Kiribati,1339567.46
Brazil,Kuwait,310183018.79
Brazil,Kyrgyzstan,24017861.93
Brazil,Laos,77860.76
Brazil,Latvia,5910144.03
Brazil,Lebanon,157994022.61
Brazil,Liberia,111655529.49
Brazil,Libya,692293196.63
Brazil,Lithuania,23908047.29
Brazil,Macao SAR,2227260.24
Brazil,"Macedonia, North",70123413.82
Brazil,Madagascar,1423471.66
Brazil,Malawi,242397.61
Brazil,Malaysia,226460603.67
Brazil,Maldives,42705914.05
Brazil,Mali,2501061.75
Brazil,Malta,34021917.36
Brazil,Marshall Islands,3355198.78
Brazil,Martinique,2272417.89
Brazil,Mauritania,2901518.84
Brazil,Mauritius,80199423.37
Brazil,Mayotte,13710397.309999999
Brazil,Mexico,4929566.9399999995
Brazil,Micronesia,1788064.58
Brazil,Moldova,261253505.18
Brazil,Monaco,1204086.79
Brazil,Mongolia,176.86
Brazil,Montenegro,28688656.32
Brazil,Montserrat,31031.5
Brazil,Morocco,23489737.11
Brazil,Mozambique,26306693.12
Brazil,Myanmar,5415405.7700000005
Brazil,Namibia,7793592.390000001
Brazil,Nauru,53435.25
Brazil,Netherlands,6078086047.67
Brazil,Netherlands Antilles,68580075.49
Brazil,New Caledonia,861092.01
Brazil,New Zealand,10013080.41
Brazil,Niger,28434564.32
Brazil,Nigeria,55654756.6
Brazil,Niue,85570.41
Brazil,North Korea,3224870.1
Brazil,Northern Mariana Islands,102670.84
Brazil,Norway,39269188.9
Brazil,"Oceania, nes.",96515.13
Brazil,Oman,158868016.28
Brazil,"Other Europe, nes.",16507396.77
Brazil,Pakistan,3400005.9499999997
Brazil,Palau,1374.27
Brazil,Panama,25881777.91
Brazil,Papua New Guinea,284164.29
Brazil,Paraguay,146715686.68
Brazil,Peru,55829763.160000004
Brazil,Philippines,1340182530.21
Brazil,Poland,14761038.96
Brazil,Portugal,59022102.05
Brazil,Qatar,211521683.08
Brazil,Romania,103801471.99
Brazil,Russia,19378462718.98
Brazil,Rwanda,506419.62
Brazil,Réunion,338863.45999999996
Brazil,San Marino,425770.68
Brazil,Saudi Arabia,1465841398.51
Brazil,Senegal,28572525.65
Brazil,Serbia,102041849.42
Brazil,Seychelles,32510016.0
Brazil,Sierra Leone,71682735.94
Brazil,Singapore,2528659764.01
Brazil,Slovakia,1832561.9
Brazil,Slovenia,188358.12
Brazil,Solomon Islands,63571.18
Brazil,Somalia,16040.84
Brazil,South Africa,230279952.0
Brazil,South Korea,105057518.8
Brazil,South Sudan,112340.43000000001
Brazil,Spain,710568445.27
Brazil,Sri Lanka,4844545.54
Brazil,"St Helena, Ascension and Tristan da Cunha",51884.94
Brazil,St Kitts and Nevis,2090532.19
Brazil,St Lucia,5814682.44
Brazil,St Maarten,9145740.8
Brazil,St Vincent and the Grenadines,5437106.76
Brazil,St. Martin Island (North Part),137493.53
Brazil,Sudan,1443241.03
Brazil,Suriname,52817388.66
Brazil,Sweden,132836424.41
Brazil,Switzerland,178838633.57
Brazil,Syria,3082332.38
Brazil,São Tomé and Príncipe,3821049.9899999998
Brazil,Taiwan,2205085.2600000002
Brazil,Tajikistan,16856801.77
Brazil,Tanzania,11747605.63
Brazil,Thailand,54174248.35
Brazil,Togo,8022539.35
Brazil,Tonga,8429099.280000001
Brazil,Trinidad and Tobago,71250114.72
Brazil,Tunisia,71873406.02
Brazil,Turkey,255241394.6
Brazil,Turkmenistan,15856556.84
Brazil,Turks and Caicos Islands,246606.61000000002
Brazil,Tuvalu,97891.16
Brazil,US Miscellaneous Pacific Islands,67907.96
Brazil,Uganda,891008.36
Brazil,Ukraine,1514598678.44
Brazil,United Arab Emirates,1885932163.66
Brazil,United Kingdom,4177378724.65
Brazil,United States,4631550346.95
Brazil,Uruguay,1288859499.24
Brazil,Uzbekistan,23939977.21
Brazil,Vanuatu,4816.98
Brazil,Venezuela,4342553091.08
Brazil,Vietnam,440830211.82
Brazil,Western Sahara,66564.55
Brazil,Western Samoa,8734496.98
Brazil,Yemen,6077007.21
Brazil,Zambia,399016.65
Brazil,Zimbabwe,702106.47
British Indian Ocean Territories,France,6936.75
British Indian Ocean Territories,Seychelles,163.58
British Virgin Islands,Angola,5541405.72
British Virgin Islands,Anguilla,446.36
British Virgin Islands,Antigua and Barbuda,166.36
British Virgin Islands,Central African Republic,1066.52
British Virgin Islands,Dominica,23132.3
British Virgin Islands,Faroe Islands,128.76
British Virgin Islands,France,52760.57
British Virgin Islands,Georgia,23813.24
British Virgin Islands,Germany,4628.37
British Virgin Islands,Guinea,1059.04
British Virgin Islands,Montserrat,1795.41
British Virgin Islands,St Kitts and Nevis,11819.98
Brunei,Bangladesh,52920.880000000005
Brunei,China (mainland),4459.33
Brunei,Hong Kong SAR,160552.49
Brunei,Indonesia,51265.78
Brunei,Iran,303706.88
Brunei,Macao SAR,113466.44
Brunei,Malaysia,779031.12
Brunei,Myanmar,43986.04
Brunei,North Korea,763.36
Brunei,Pakistan,103758.04
Brunei,Saudi Arabia,5958.0
Brunei,Singapore,545.5
Brunei,Thailand,943.62
Brunei,United Arab Emirates,581426.61
Brunei,Vietnam,7.08
Bulgaria,Afghanistan,58796.39
Bulgaria,Albania,1831396.54
Bulgaria,Algeria,1560.6399999999999
Bulgaria,Andorra,4062.02
Bulgaria,Antigua and Barbuda,223626.99
Bulgaria,Argentina,474.55
Bulgaria,Armenia,1449411.46
Bulgaria,Australia,43377.619999999995
Bulgaria,Austria,1981027.96
Bulgaria,Azerbaijan,114267.54
Bulgaria,Bahamas,93912.37
Bulgaria,Barbados,13530.31
Bulgaria,Belarus,1314.8899999999999
Bulgaria,Belgium,67158615.23
Bulgaria,Belize,5115.14
Bulgaria,Bermuda,3020.66
Bulgaria,Bolivia,2517.75
Bulgaria,Bosnia and Herzegovina,215.96
Bulgaria,Cambodia,7383.0
Bulgaria,Cameroon,5372.61
Bulgaria,Canada,4875.02
Bulgaria,Cayman Islands,3435.46
Bulgaria,China (mainland),92048.9
Bulgaria,Comoros,49106.14
Bulgaria,"Congo, Republic of the",11984.23
Bulgaria,Croatia,751924.6900000001
Bulgaria,Cyprus,25101332.07
Bulgaria,Czechia,1992600.2
Bulgaria,Côte d'Ivoire,36396.34
Bulgaria,Denmark,11219149.82
Bulgaria,Dominica,3450.6800000000003
Bulgaria,Dominican Republic,3588.8199999999997
Bulgaria,Ecuador,411.81
Bulgaria,Egypt,29973.53
Bulgaria,Estonia,37878.26
Bulgaria,Finland,180646.81
Bulgaria,France,73272636.45
Bulgaria,Georgia,789861.7000000001
Bulgaria,Germany,18847000.28
Bulgaria,Ghana,1182.65
Bulgaria,Gibraltar,48701.88
Bulgaria,Greece,119212305.91
Bulgaria,Guatemala,349.17
Bulgaria,Honduras,3018.4
Bulgaria,Hong Kong SAR,214619.01
Bulgaria,Hungary,8517120.81
Bulgaria,Iceland,389461.18
Bulgaria,Iran,205.16
Bulgaria,Iraq,21200.11
Bulgaria,Ireland,763681.8
Bulgaria,Israel,1664225.6
Bulgaria,Italy,10721354.68
Bulgaria,Japan,33068.98
Bulgaria,Jordan,266.02
Bulgaria,Kazakhstan,9370653.709999999
Bulgaria,Kenya,635.78
Bulgaria,Kosovo,337801.11
Bulgaria,Kuwait,177.38
Bulgaria,Kyrgyzstan,9358.43
Bulgaria,Latvia,248440.58
Bulgaria,Lebanon,8759.39
Bulgaria,Liberia,180821.04
Bulgaria,Libya,374.48
Bulgaria,Lithuania,11884.21
Bulgaria,Luxembourg,3506.85
Bulgaria,"Macedonia, North",14525182.56
Bulgaria,Malta,713748.65
Bulgaria,Marshall Islands,16094.64
Bulgaria,Mexico,2447.48
Bulgaria,Moldova,463.41
Bulgaria,Mongolia,184.1
Bulgaria,Montenegro,81326.23999999999
Bulgaria,Morocco,3447.41
Bulgaria,Namibia,805.75
Bulgaria,Netherlands,28122120.599999998
Bulgaria,Netherlands Antilles,33536.0
Bulgaria,New Zealand,16904.75
Bulgaria,Nigeria,2960.28
Bulgaria,North Korea,6400.74
Bulgaria,Norway,4782.05
Bulgaria,Oman,2386.66
Bulgaria,"Other Europe, nes.",51976.81
Bulgaria,Panama,75270.77
Bulgaria,Philippines,3488.7200000000003
Bulgaria,Poland,981970.88
Bulgaria,Portugal,347796.83
Bulgaria,Romania,95207984.95
Bulgaria,Russia,2778652.2199999997
Bulgaria,Senegal,1871.2600000000002
Bulgaria,Serbia,8518425.56
Bulgaria,Seychelles,323.49
Bulgaria,Sierra Leone,487.0
Bulgaria,Singapore,16747.670000000002
Bulgaria,Slovakia,207814.36000000002
Bulgaria,Slovenia,2455386.9699999997
Bulgaria,South Korea,5019.37
Bulgaria,Spain,49252380.08
Bulgaria,Sri Lanka,204.84
Bulgaria,St Kitts and Nevis,2395.8900000000003
Bulgaria,St Vincent and the Grenadines,129301.48
Bulgaria,Sweden,4205766.03
Bulgaria,Switzerland,54686.479999999996
Bulgaria,Syria,992.72
Bulgaria,Taiwan,185.91
Bulgaria,Tajikistan,338.62
Bulgaria,Thailand,459662.12
Bulgaria,Tunisia,2912.66
Bulgaria,Turkey,4616.72
Bulgaria,Turkmenistan,347158.33
Bulgaria,Tuvalu,1124.91
Bulgaria,Uganda,229.1
Bulgaria,Ukraine,2479711.9899999998
Bulgaria,United Arab Emirates,24747.329999999998
Bulgaria,United Kingdom,64989325.42
Bulgaria,United States,491388.49
Bulgaria,Vietnam,576448.98
Burkina Faso,Côte d'Ivoire,658.5799999999999
Burkina Faso,France,36871.77
Burkina Faso,Ghana,42377.36
Burkina Faso,Hong Kong SAR,180725.32
Burkina Faso,Mali,2756.84
Burkina Faso,Niger,2273.36
Burundi,"Congo, D.R.",129645.59999999999
Burundi,France,9070.76
Cambodia,Canada,22.23
Cambodia,Egypt,301299.69
Cambodia,France,1061.2
Cambodia,Germany,8694.12
Cambodia,Greenland,9398.42
Cambodia,Hong Kong SAR,27531.91
Cambodia,Ireland,18690.96
Cambodia,Japan,4037.48
Cambodia,Kyrgyzstan,38876.76
Cambodia,Laos,55019.52
Cambodia,Namibia,2240.92
Cambodia,Netherlands,133.16
Cambodia,Seychelles,4151.34
Cambodia,South Korea,38094.52
Cambodia,United States,3048.36
Cameroon,Belgium,205.59
Cameroon,Canada,441.09
Cameroon,Central African Republic,133706.57
Cameroon,Chad,201585.89
Cameroon,"Congo, Republic of the",257780.61
Cameroon,Côte d'Ivoire,1788.07
Cameroon,Egypt,191424.47
Cameroon,Equatorial Guinea,318.79999999999995
Cameroon,France,10375.05
Cameroon,Gabon,3924.6
Cameroon,Germany,1627.85
Cameroon,Hong Kong SAR,381717.86
Cameroon,Japan,76723.33
Cameroon,Kuwait,1384.5
Cameroon,Lebanon,90781.72
Cameroon,South Africa,375.7
Cameroon,Spain,111.96
Cameroon,United Kingdom,6416.08
Canada,Afghanistan,4219910.59
Canada,Albania,36152153.92
Canada,Algeria,111898.97
Canada,Angola,34471041.39
Canada,Anguilla,5622.87
Canada,Antigua and Barbuda,2577192.69
Canada,Argentina,143.97
Canada,Armenia,82020294.7
Canada,Aruba,2460196.2800000003
Canada,Australia,1120782195.71
Canada,Austria,436507.2
Canada,Azerbaijan,15773666.54
Canada,Bahamas,18524503.28
Canada,Bahrain,507131.98
Canada,Bangladesh,207311.26
Canada,Barbados,43463790.89
Canada,Belarus,51315649.38
Canada,Belgium,3758143.75
Canada,Benin,937516.33
Canada,Bermuda,329727.88999999996
Canada,British Indian Ocean Territories,141282.49
Canada,Bulgaria,3726563.71
Canada,Burkina Faso,847070.12
Canada,Burundi,21472.94
Canada,Cambodia,377415.51
Canada,Cape Verde,27836.46
Canada,Cayman Islands,113588.04
Canada,Chad,362799.4
Canada,Chile,278017899.33
Canada,China (mainland),3221844777.67
Canada,Christmas Island,400110.61
Canada,Cocos (Keeling) Islands,64747.369999999995
Canada,Colombia,119168810.95
Canada,Comoros,67255.55
Canada,"Congo, D.R.",1227565.1600000001
Canada,"Congo, Republic of the",5137527.66
Canada,Cook Islands,55852.58
Canada,Costa Rica,37210794.29
Canada,Croatia,1956679.6400000001
Canada,Cuba,117824471.9
Canada,Curacao,1623849.34
Canada,Czechia,40.98
Canada,Côte d'Ivoire,5400508.61
Canada,Denmark,343031.73
Canada,Dominica,1465402.2
Canada,Dominican Republic,9390897.309999999
Canada,Ecuador,12910280.559999999
Canada,Egypt,9696052.92
Canada,El Salvador,2673566.39
Canada,Equatorial Guinea,1572627.82
Canada,Ethiopia,51075.49
Canada,Faroe Islands,1508.46
Canada,Fiji,3156.46
Canada,Finland,2580.77
Canada,France,10942202.67
Canada,French Polynesia,16927003.759999998
Canada,Gabon,3798319.48
Canada,"Gambia, The",39634.69
Canada,Georgia,49238623.92
Canada,Germany,4364528.24
Canada,Ghana,5240303.93
Canada,Greece,5433.13
Canada,Greenland,84048.59
Canada,Grenada,3125992.71
Canada,Guatemala,2110540.41
Canada,Guinea,734185.16
Canada,Guyana,168878.98
Canada,Haiti,35628796.56
Canada,Honduras,8445687.07
Canada,Hong Kong SAR,1106605866.8899999
Canada,Hungary,461308.53
Canada,Iceland,5248.26
Canada,India,239124.16
Canada,Indonesia,2922411.26
Canada,Iran,3305411.41
Canada,Iraq,227011.29
Canada,Ireland,348668.54000000004
